City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
220,petropavlovsk-kamchatskiy,53.0452,158.6483,25.33,31,20,5.0,RU,1686711155
221,fortuna,40.5982,-124.1573,13.85,94,100,4.12,US,1686710987
222,salalah,17.0151,54.0924,28.05,94,100,3.09,OM,1686711169
223,whitehorse,60.7161,-135.0538,13.43,41,75,3.09,CA,1686710608
224,ciudad bolivar,8.1222,-63.5497,26.59,76,21,5.03,VE,1686710903
225,napasar,27.9667,73.55,33.0,49,68,9.59,IN,1686711170
226,north platte,41.1239,-100.7654,20.62,57,0,2.24,US,1686711171
227,espanola,35.9911,-106.0806,20.99,29,43,2.47,US,1686710949
228,norman wells,65.282,-126.8329,20.02,30,75,5.66,CA,1686710655
229,carnarvon,-24.8667,113.6333,19.16,32,0,7.49,AU,1686711172
230,esperance,-33.8667,121.9,16.11,71,79,9.12,AU,1686711172
231,bowen,-20.0167,148.2333,23.27,67,4,4.42,AU,1686711173
232,zmiyiv,49.6966,36.3611,13.49,90,100,4.09,UA,1686711173
233,paamiut,61.994,-49.6678,1.43,87,65,8.15,GL,1686710661
234,inuvik,68.3499,-133.7218,16.42,61,75,5.66,CA,1686711057
235,razole,16.4833,81.8333,36.16,38,89,5.49,IN,1686711174
236,kawalu,-7.3817,108.2082,23.3,95,99,0.89,ID,1686711175
237,manicore,-5.8092,-61.3003,23.13,98,100,1.86,BR,1686711175
238,listvyanskiy,54.4399,83.4984,13.38,58,6,3.13,RU,1686711176
239,ukiah,39.1502,-123.2078,24.94,55,0,3.09,US,1686711176
240,vila do maio,15.1333,-23.2167,24.44,86,44,6.68,CV,1686711177
241,bafq,31.6128,55.4107,31.16,19,1,0.41,IR,1686711177
242,cayenne,4.9333,-52.3333,25.02,94,20,0.51,GF,1686711178
243,hovd,48.0056,91.6419,22.19,24,3,1.74,MN,1686711178
244,pisco,-13.7,-76.2167,18.9,82,0,1.54,PE,1686710608
245,kaitangata,-46.2817,169.8464,10.47,67,85,1.09,NZ,1686710606
246,sacele,45.6174,25.6943,13.97,91,70,0.15,RO,1686711179
247,kamenka,51.3223,42.7678,14.93,89,100,6.21,RU,1686711180
248,ammon,43.4696,-111.9666,18.03,77,0,4.63,US,1686711181
249,ponta do sol,32.6667,-17.1,19.84,84,13,0.64,PT,1686711181
250,progreso,21.2833,-89.6667,29.5,78,46,5.2,MX,1686711181
251,botucatu,-22.8858,-48.445,12.99,97,100,2.59,BR,1686711182
252,mehamn,71.0357,27.8492,6.97,81,100,6.69,NO,1686710673
253,elko,41.0002,-115.5012,16.01,84,95,2.68,US,1686711183
254,kysyl-syr,63.8986,122.7617,6.1,95,100,1.43,RU,1686710723
255,santo amaro da imperatriz,-27.6881,-48.7786,14.33,99,100,1.6,BR,1686711183
256,inyonga,-6.7167,32.0667,17.72,59,52,1.75,TZ,1686710693
257,mirpur sakro,24.5474,67.6277,30.28,62,71,9.86,PK,1686711184
258,longyearbyen,78.2186,15.6401,3.91,65,20,1.54,SJ,1686711185
259,siilinjarvi,63.0833,27.6667,11.83,69,0,2.68,FI,1686711186
260,xinqing,48.2333,129.5,17.02,90,100,2.87,CN,1686711186
261,magdalena,14.1999,121.429,32.42,64,100,1.54,PH,1686711186
262,birao,10.2849,22.7882,23.99,83,100,1.61,CF,1686711187
263,lodja,-3.4833,23.4333,21.11,96,86,0.73,CD,1686711187
264,praia da vitoria,38.7333,-27.0667,20.14,83,20,4.34,PT,1686711188
265,bairiki,1.3292,172.9752,32.0,74,40,3.6,KI,1686711188
266,lasa,46.6166,10.7002,12.79,91,62,0.51,IT,1686710741
267,veraval,20.9,70.3667,28.82,83,100,11.72,IN,1686711189
268,vrangel,42.7297,133.0839,15.58,84,97,1.93,RU,1686710676
269,havelock,34.8791,-76.9013,24.97,91,40,1.54,US,1686711190
270,palmer,42.1584,-72.3287,19.75,73,75,3.09,US,1686710619
271,lompoc,34.6391,-120.4579,18.21,79,18,1.34,US,1686710697
272,cuamba,-14.8031,36.5372,13.88,64,2,0.37,MZ,1686711191
273,marystown,47.1666,-55.1483,10.48,100,4,1.6,CA,1686711191
274,morondava,-20.2833,44.2833,18.07,44,0,3.05,MG,1686711192
275,lanigan,51.8501,-105.0344,23.94,81,42,6.51,CA,1686711192
276,sitka,57.0531,-135.33,10.94,76,100,4.12,US,1686711193
277,bilibino,68.0546,166.4372,6.99,40,100,9.09,RU,1686710657
278,glenwood springs,39.5505,-107.3248,18.51,70,100,3.6,US,1686710951
279,sisimiut,66.9395,-53.6735,-0.18,75,11,1.39,GL,1686711194
280,tiksi,71.6872,128.8694,2.48,80,22,3.78,RU,1686711028
281,tahe,52.3333,124.7333,18.41,25,0,6.05,CN,1686711195
282,arlit,18.7369,7.3853,28.11,41,97,0.96,NE,1686710634
283,sinnamary,5.3833,-52.95,25.91,88,63,4.09,GF,1686710709
284,klaksvik,62.2266,-6.589,7.51,64,96,3.21,FO,1686710622
285,gornozavodsk,58.3758,58.3211,14.39,68,25,3.24,RU,1686711196
286,waingapu,-9.6567,120.2641,28.74,56,70,5.88,ID,1686710663
287,road town,18.4167,-64.6167,28.05,83,40,4.12,VG,1686711094
288,irbil,36.1926,44.0106,23.9,33,1,1.54,IQ,1686711158
289,ostersund,63.1792,14.6357,12.56,37,10,3.09,SE,1686711198
290,ixtapa,20.7,-105.2,28.57,65,40,3.09,MX,1686711005
291,codrington,-38.2667,141.9667,12.65,73,100,5.82,AU,1686710612
292,umm kaddadah,13.6017,26.6876,26.78,57,96,5.19,SD,1686711199
293,namatanai,-3.6667,152.4333,28.57,76,84,2.06,PG,1686711200
294,arauca,7.0847,-70.7591,27.0,89,91,0.51,CO,1686711200
295,dingli,35.8614,14.3822,20.45,88,55,2.06,MT,1686711201
296,ancud,-41.8697,-73.8203,7.53,94,100,3.01,CL,1686711201
297,langxiang,46.95,128.8833,24.74,46,95,3.83,CN,1686711201
298,basco,20.4487,121.9702,27.12,89,100,11.16,PH,1686711202
299,miravci,41.3078,22.435,17.23,92,26,1.06,MK,1686711203
300,matara,5.9485,80.5353,28.1,80,100,4.84,LK,1686711203
301,camocim,-2.9022,-40.8411,24.58,89,16,3.79,BR,1686711066
302,adrar,20.5022,-10.0711,28.14,26,9,4.62,MR,1686711204
303,hasaki,35.7333,140.8333,26.22,90,100,5.41,JP,1686710356
304,dikson,73.5069,80.5464,1.02,84,100,1.09,RU,1686711205
305,srednekolymsk,67.45,153.6833,16.45,28,68,7.8,RU,1686711206
306,hami,42.8,93.45,35.03,7,76,2.72,CN,1686710632
307,mangan,27.5167,88.5333,24.75,88,98,0.93,IN,1686711206
308,alice springs,-23.7,133.8833,16.75,29,0,4.63,AU,1686710612
309,gallup,35.5281,-108.7426,20.91,25,20,4.63,US,1686711207
310,sambava,-14.2667,50.1667,21.14,92,52,2.8,MG,1686710682
311,tucurui,-3.7661,-49.6725,24.46,87,67,1.36,BR,1686710948
312,torbay,47.6666,-52.7314,6.39,90,40,3.6,CA,1686711208
313,alyangula,-13.8483,136.4192,27.16,54,40,5.31,AU,1686711209
314,yeppoon,-23.1333,150.7333,26.88,57,8,2.88,AU,1686711209
315,grindavik,63.8424,-22.4338,7.26,93,0,3.09,IS,1686711210
316,campeche,19.0,-90.5,29.39,69,98,1.63,MX,1686711210
317,faya,18.3851,42.4509,18.06,38,97,2.21,SA,1686711210
318,lusambo,-4.9667,23.45,20.36,88,7,0.11,CD,1686711211
319,henties bay,-22.116,14.2845,12.89,87,0,3.05,NA,1686711211
320,oktyabrskoye,43.0645,44.7417,17.08,88,40,1.0,RU,1686711212
321,kinablangan,7.6947,126.5503,28.29,66,99,0.25,PH,1686711212
322,sur,22.5667,59.5289,32.36,61,100,1.03,OM,1686711213
323,zaysan,47.4667,84.8667,23.1,40,97,5.52,KZ,1686711213
324,sola,-13.8833,167.55,26.15,81,77,5.38,VU,1686710656
325,general roca,-39.0333,-67.5833,8.34,22,84,2.98,AR,1686711214
326,hohhot,40.8106,111.6522,27.16,24,0,2.0,CN,1686710690
327,bayan,46.0833,127.4,28.9,34,90,4.76,CN,1686711215
328,biggar,55.6167,-3.5167,12.94,84,13,1.51,GB,1686711215
329,grand gaube,-20.0064,57.6608,22.43,77,11,0.89,MU,1686711216
330,richards bay,-28.783,32.0377,14.82,57,0,3.33,ZA,1686711216
331,coari,-4.085,-63.1414,23.21,97,98,1.28,BR,1686711217
332,te anau,-45.4167,167.7167,10.25,78,78,0.49,NZ,1686711015
333,luderitz,-26.6481,15.1594,12.24,71,0,4.84,NA,1686711218
334,dongsheng,39.8161,109.9776,25.98,15,0,4.61,CN,1686711218
335,olinda,-8.0089,-34.8553,24.85,88,75,3.09,BR,1686711219
336,moron,-34.6534,-58.6198,8.86,72,0,1.64,AR,1686711220
337,hobyo,5.3505,48.5268,25.61,86,95,7.69,SO,1686710684
338,bodaybo,57.8506,114.1933,19.51,38,70,4.12,RU,1686711221
339,hamilton,39.1834,-84.5333,19.41,82,100,3.6,US,1686710973
340,hermosillo,29.0667,-110.9667,32.6,26,75,3.13,MX,1686711074
341,san clemente,33.427,-117.612,20.82,82,1,6.26,US,1686711222
342,lavrentiya,65.5833,-171.0,2.51,96,100,7.87,RU,1686711223
343,weligama,5.9667,80.4167,27.77,82,100,4.74,LK,1686711223
344,alta floresta,-9.8756,-56.0861,21.64,78,83,1.9,BR,1686711223
